delivery_id,datetime,duration_minutes,weather,traffic,latitude,longitude,geometry
431,2024-01-28 12:01:00,42,Clear,Heavy,37.7047393575201,-122.47266634448259,POINT (-122.47266634448259 37.7047393575201)
432,2024-01-27 13:02:00,26,Clear,Light,37.82703784364492,-122.48844418170661,POINT (-122.48844418170661 37.82703784364492)
433,2024-01-10 14:43:00,18,Clear,Moderate,37.74808619814911,-122.37428342497921,POINT (-122.37428342497921 37.74808619814911)
434,2024-01-23 08:12:00,29,Clear,Light,37.74956827000254,-122.3267227859676,POINT (-122.3267227859676 37.74956827000254)
435,2024-01-25 13:47:00,26,Rainy,Heavy,37.703324409681876,-122.51619142684,POINT (-122.51619142684 37.703324409681876)
436,2024-01-21 16:01:00,31,Cloudy,Light,37.795207943021786,-122.39027963659382,POINT (-122.39027963659382 37.795207943021786)
437,2024-01-19 13:49:00,34,Clear,Moderate,37.856995325749956,-122.37280189506313,POINT (-122.37280189506313 37.856995325749956)
438,2024-01-24 20:15:00,48,Clear,Moderate,37.80593595986456,-122.46712438949902,POINT (-122.46712438949902 37.80593595986456)
439,2024-01-20 17:18:00,36,Clear,Light,37.76665599816557,-122.49496787537018,POINT (-122.49496787537018 37.76665599816557)
440,2024-01-15 11:18:00,32,Clear,Moderate,37.735049813920554,-122.3403047308125,POINT (-122.3403047308125 37.735049813920554)
441,2024-01-26 12:38:00,19,Rainy,Light,37.82708943876189,-122.4682683170914,POINT (-122.4682683170914 37.82708943876189)
442,2024-01-19 16:04:00,34,Clear,Moderate,37.73448982443383,-122.38314066162135,POINT (-122.38314066162135 37.73448982443383)
443,2024-01-21 19:55:00,19,Cloudy,Moderate,37.73036689483334,-122.41575806183026,POINT (-122.41575806183026 37.73036689483334)
444,2024-01-23 17:30:00,32,Cloudy,Light,37.80424215039303,-122.40793210231338,POINT (-122.40793210231338 37.80424215039303)
445,2024-01-15 09:41:00,28,Cloudy,Heavy,37.7496715722494,-122.35777410165105,POINT (-122.35777410165105 37.7496715722494)
446,2024-01-12 13:21:00,29,Clear,Heavy,37.77976897226392,-122.4497451934296,POINT (-122.4497451934296 37.77976897226392)
447,2024-01-05 12:48:00,29,Cloudy,Moderate,37.756100525225726,-122.4427824239139,POINT (-122.4427824239139 37.756100525225726)
448,2024-01-14 10:11:00,23,Cloudy,Light,37.79114327235019,-122.47153357708193,POINT (-122.47153357708193 37.79114327235019)
449,2024-01-11 16:25:00,34,Clear,Heavy,37.77455714254597,-122.35307672724687,POINT (-122.35307672724687 37.77455714254597)
450,2024-01-08 13:39:00,21,Cloudy,Moderate,37.695690758167736,-122.4101066813186,POINT (-122.4101066813186 37.695690758167736)
451,2024-01-15 11:13:00,37,Clear,Light,37.78373890835316,-122.50746165187607,POINT (-122.50746165187607 37.78373890835316)
452,2024-01-02 11:56:00,37,Clear,Light,37.77134345895634,-122.39849048728614,POINT (-122.39849048728614 37.77134345895634)
453,2024-01-19 19:57:00,26,Clear,Moderate,37.6788481205898,-122.36094244551059,POINT (-122.36094244551059 37.6788481205898)
454,2024-01-03 10:09:00,29,Clear,Light,37.75581556255147,-122.47689395316368,POINT (-122.47689395316368 37.75581556255147)
455,2024-01-29 20:56:00,46,Clear,Light,37.759875036404544,-122.38845914302436,POINT (-122.38845914302436 37.759875036404544)
456,2024-01-02 16:59:00,34,Cloudy,Light,37.702748960704184,-122.43511926327928,POINT (-122.43511926327928 37.702748960704184)
457,2024-01-29 11:45:00,31,Clear,Moderate,37.80512416018326,-122.48254798547853,POINT (-122.48254798547853 37.80512416018326)
458,2024-01-20 20:49:00,22,Clear,Light,37.76348180566944,-122.36972527453126,POINT (-122.36972527453126 37.76348180566944)
459,2024-01-16 08:38:00,21,Clear,Moderate,37.74498204409778,-122.37808789377608,POINT (-122.37808789377608 37.74498204409778)
460,2024-01-16 18:02:00,28,Cloudy,Moderate,37.72380830383975,-122.33221091333853,POINT (-122.33221091333853 37.72380830383975)
461,2024-01-13 17:17:00,32,Clear,Moderate,37.72073693531076,-122.44704831672134,POINT (-122.44704831672134 37.72073693531076)
462,2024-01-19 10:33:00,18,Clear,Light,37.869383002797385,-122.489296643665,POINT (-122.489296643665 37.869383002797385)
463,2024-01-09 17:28:00,46,Clear,Moderate,37.831081967047176,-122.48503573405104,POINT (-122.48503573405104 37.831081967047176)
464,2024-01-25 13:14:00,32,Clear,Moderate,37.76544948188512,-122.40085253937187,POINT (-122.40085253937187 37.76544948188512)
465,2024-01-17 19:33:00,38,Clear,Light,37.70197659154194,-122.41749851002947,POINT (-122.41749851002947 37.70197659154194)
466,2024-01-12 15:13:00,25,Clear,Heavy,37.766931354447195,-122.32728489199444,POINT (-122.32728489199444 37.766931354447195)
467,2024-01-05 20:11:00,31,Clear,Heavy,37.87376478570124,-122.45738453522804,POINT (-122.45738453522804 37.87376478570124)
468,2024-01-03 19:37:00,44,Clear,Light,37.80937975177835,-122.42629569112962,POINT (-122.42629569112962 37.80937975177835)
469,2024-01-12 13:10:00,36,Clear,Moderate,37.699123246819255,-122.35650727301986,POINT (-122.35650727301986 37.699123246819255)
470,2024-01-01 20:12:00,28,Clear,Moderate,37.74812628855602,-122.35770050378835,POINT (-122.35770050378835 37.74812628855602)
471,2024-01-28 13:13:00,30,Clear,Heavy,37.681382233111854,-122.43274893517172,POINT (-122.43274893517172 37.681382233111854)
472,2024-01-18 19:57:00,37,Cloudy,Heavy,37.84267168219876,-122.36417097162432,POINT (-122.36417097162432 37.84267168219876)
473,2024-01-04 15:24:00,23,Clear,Light,37.85372233674947,-122.45888779964298,POINT (-122.45888779964298 37.85372233674947)
474,2024-01-25 13:18:00,36,Clear,Heavy,37.820236888370985,-122.46701581105141,POINT (-122.46701581105141 37.820236888370985)
475,2024-01-01 17:48:00,25,Cloudy,Moderate,37.79471708442885,-122.41366092611545,POINT (-122.41366092611545 37.79471708442885)
476,2024-01-27 18:50:00,14,Cloudy,Light,37.7671776055708,-122.51701474122083,POINT (-122.51701474122083 37.7671776055708)
477,2024-01-13 18:48:00,30,Cloudy,Heavy,37.8550703813404,-122.48172756953578,POINT (-122.48172756953578 37.8550703813404)
478,2024-01-01 18:45:00,31,Cloudy,Heavy,37.8350125917647,-122.45336479719923,POINT (-122.45336479719923 37.8350125917647)
479,2024-01-19 19:20:00,42,Clear,Heavy,37.693738666175456,-122.42698678599783,POINT (-122.42698678599783 37.693738666175456)
480,2024-01-12 19:23:00,30,Clear,Moderate,37.81191340161086,-122.37669790275217,POINT (-122.37669790275217 37.81191340161086)
481,2024-01-17 17:37:00,29,Clear,Light,37.86226234967403,-122.41261855262655,POINT (-122.41261855262655 37.86226234967403)
482,2024-01-19 16:52:00,32,Cloudy,Moderate,37.68854190059443,-122.42805038425116,POINT (-122.42805038425116 37.68854190059443)
483,2024-01-08 09:17:00,30,Clear,Light,37.72123855069829,-122.39154382182038,POINT (-122.39154382182038 37.72123855069829)
484,2024-01-11 13:38:00,43,Clear,Light,37.79960482904908,-122.47325996294109,POINT (-122.47325996294109 37.79960482904908)
485,2024-01-02 20:22:00,24,Clear,Light,37.783085524901054,-122.39999154287649,POINT (-122.39999154287649 37.783085524901054)
486,2024-01-11 20:49:00,25,Clear,Light,37.73239851636978,-122.35005481223737,POINT (-122.35005481223737 37.73239851636978)
487,2024-01-27 12:44:00,24,Clear,Heavy,37.82898632893977,-122.34934681517083,POINT (-122.34934681517083 37.82898632893977)
488,2024-01-25 19:15:00,20,Clear,Heavy,37.71032004803486,-122.40193770438316,POINT (-122.40193770438316 37.71032004803486)
489,2024-01-17 12:23:00,26,Clear,Light,37.87010960808904,-122.44557455742925,POINT (-122.44557455742925 37.87010960808904)
490,2024-01-15 10:37:00,23,Clear,Moderate,37.83039749842577,-122.50686357412091,POINT (-122.50686357412091 37.83039749842577)
491,2024-01-17 16:30:00,23,Cloudy,Moderate,37.70526227442239,-122.40742211803321,POINT (-122.40742211803321 37.70526227442239)
492,2024-01-12 08:00:00,42,Clear,Light,37.739709216757106,-122.32141914342033,POINT (-122.32141914342033 37.739709216757106)
493,2024-01-12 08:24:00,43,Clear,Light,37.80295015824341,-122.42684183908999,POINT (-122.42684183908999 37.80295015824341)
494,2024-01-02 16:02:00,38,Clear,Moderate,37.862631306566,-122.50241277038033,POINT (-122.50241277038033 37.862631306566)
495,2024-01-28 18:17:00,26,Clear,Light,37.73381062600899,-122.42654656910635,POINT (-122.42654656910635 37.73381062600899)
496,2024-01-06 13:48:00,31,Cloudy,Light,37.86598091920272,-122.40195377778376,POINT (-122.40195377778376 37.86598091920272)
497,2024-01-06 20:06:00,18,Cloudy,Light,37.841223046108226,-122.44895379677594,POINT (-122.44895379677594 37.841223046108226)
498,2024-01-09 18:28:00,27,Cloudy,Light,37.86450988824476,-122.385239738589,POINT (-122.385239738589 37.86450988824476)
499,2024-01-17 17:42:00,27,Clear,Moderate,37.78448599308243,-122.464001704944,POINT (-122.464001704944 37.78448599308243)
500,2024-01-16 15:14:00,45,Clear,Moderate,37.83657686176339,-122.5052507282938,POINT (-122.5052507282938 37.83657686176339)
501,2024-01-23 15:55:00,38,Rainy,Light,37.700045657212485,-122.36108814216416,POINT (-122.36108814216416 37.700045657212485)
502,2024-01-03 17:48:00,45,Cloudy,Heavy,37.680264450277136,-122.37567785972175,POINT (-122.37567785972175 37.680264450277136)
503,2024-01-27 19:20:00,41,Cloudy,Moderate,37.6946195866073,-122.50868038138051,POINT (-122.50868038138051 37.6946195866073)
504,2024-01-26 20:03:00,25,Clear,Light,37.815870201732736,-122.40407848102257,POINT (-122.40407848102257 37.815870201732736)
505,2024-01-05 19:16:00,29,Clear,Moderate,37.74578925764721,-122.37648091484937,POINT (-122.37648091484937 37.74578925764721)
506,2024-01-13 20:26:00,29,Clear,Light,37.76908616598326,-122.48337237633305,POINT (-122.48337237633305 37.76908616598326)
507,2024-01-17 08:54:00,15,Clear,Moderate,37.861489620806104,-122.44040855297584,POINT (-122.44040855297584 37.861489620806104)
508,2024-01-21 13:19:00,37,Clear,Light,37.74600232063321,-122.35529958709179,POINT (-122.35529958709179 37.74600232063321)
509,2024-01-24 13:04:00,12,Rainy,Moderate,37.79501357787416,-122.34080590962692,POINT (-122.34080590962692 37.79501357787416)
510,2024-01-09 19:13:00,28,Clear,Light,37.72550977855117,-122.34705763806438,POINT (-122.34705763806438 37.72550977855117)
511,2024-01-17 19:54:00,43,Clear,Heavy,37.68497293694082,-122.42382106218606,POINT (-122.42382106218606 37.68497293694082)
512,2024-01-22 12:18:00,43,Clear,Heavy,37.87124756256614,-122.42638339167307,POINT (-122.42638339167307 37.87124756256614)
513,2024-01-07 12:11:00,24,Cloudy,Moderate,37.71578905421433,-122.47093435299449,POINT (-122.47093435299449 37.71578905421433)
514,2024-01-27 11:10:00,30,Cloudy,Moderate,37.69634701007871,-122.37832420924859,POINT (-122.37832420924859 37.69634701007871)
515,2024-01-25 15:17:00,20,Clear,Heavy,37.84309808350757,-122.47794921499825,POINT (-122.47794921499825 37.84309808350757)
516,2024-01-30 12:24:00,19,Clear,Light,37.79955527553328,-122.44760611967338,POINT (-122.44760611967338 37.79955527553328)
517,2024-01-22 18:37:00,28,Clear,Moderate,37.82313233775781,-122.45030866870972,POINT (-122.45030866870972 37.82313233775781)
518,2024-01-21 18:43:00,19,Cloudy,Light,37.86937081065655,-122.44486970730433,POINT (-122.44486970730433 37.86937081065655)
519,2024-01-14 08:33:00,22,Clear,Moderate,37.69504082545676,-122.48587670634963,POINT (-122.48587670634963 37.69504082545676)
520,2024-01-22 18:55:00,48,Clear,Moderate,37.84821943677735,-122.40186496589196,POINT (-122.40186496589196 37.84821943677735)
521,2024-01-01 13:42:00,36,Clear,Heavy,37.77209249251086,-122.32027078949268,POINT (-122.32027078949268 37.77209249251086)
522,2024-01-19 19:11:00,30,Cloudy,Light,37.72171616787522,-122.38492808443067,POINT (-122.38492808443067 37.72171616787522)
523,2024-01-25 09:04:00,28,Cloudy,Light,37.771459220217515,-122.3937821935558,POINT (-122.3937821935558 37.771459220217515)
524,2024-01-18 11:12:00,30,Rainy,Heavy,37.80956266411382,-122.34337280847284,POINT (-122.34337280847284 37.80956266411382)
525,2024-01-16 08:50:00,26,Cloudy,Heavy,37.85085146022425,-122.4087274734136,POINT (-122.4087274734136 37.85085146022425)
526,2024-01-19 09:42:00,6,Clear,Moderate,37.78414721608647,-122.47390784251728,POINT (-122.47390784251728 37.78414721608647)
527,2024-01-18 11:31:00,31,Cloudy,Moderate,37.79186633991145,-122.37305077250032,POINT (-122.37305077250032 37.79186633991145)
528,2024-01-27 11:11:00,28,Clear,Heavy,37.77864972784725,-122.35101024355906,POINT (-122.35101024355906 37.77864972784725)
529,2024-01-07 13:50:00,43,Cloudy,Light,37.87045237936643,-122.36878785598745,POINT (-122.36878785598745 37.87045237936643)
530,2024-01-16 16:27:00,35,Clear,Moderate,37.82782121730294,-122.41265727938166,POINT (-122.41265727938166 37.82782121730294)
531,2024-01-25 16:55:00,21,Clear,Heavy,37.85559039032246,-122.49922427596958,POINT (-122.49922427596958 37.85559039032246)
532,2024-01-20 09:36:00,25,Clear,Moderate,37.810901407639705,-122.3313689874051,POINT (-122.3313689874051 37.810901407639705)
533,2024-01-18 13:04:00,22,Cloudy,Heavy,37.716949480684356,-122.39024030614756,POINT (-122.39024030614756 37.716949480684356)
534,2024-01-29 13:47:00,34,Clear,Light,37.73204449308499,-122.46340285682118,POINT (-122.46340285682118 37.73204449308499)
535,2024-01-23 09:58:00,34,Rainy,Heavy,37.82482470778016,-122.33912334881691,POINT (-122.33912334881691 37.82482470778016)
536,2024-01-28 09:25:00,38,Cloudy,Heavy,37.74657727410981,-122.33032449896524,POINT (-122.33032449896524 37.74657727410981)
537,2024-01-01 13:29:00,26,Clear,Heavy,37.714614807670806,-122.40472238704096,POINT (-122.40472238704096 37.714614807670806)
538,2024-01-02 12:18:00,22,Rainy,Light,37.819708048623085,-122.43645698411575,POINT (-122.43645698411575 37.819708048623085)
539,2024-01-25 10:29:00,15,Clear,Heavy,37.68021343555913,-122.4466399734034,POINT (-122.4466399734034 37.68021343555913)
540,2024-01-28 11:09:00,25,Clear,Light,37.71882471845625,-122.33837103356787,POINT (-122.33837103356787 37.71882471845625)
541,2024-01-12 13:06:00,21,Cloudy,Heavy,37.824363092947955,-122.50017469118863,POINT (-122.50017469118863 37.824363092947955)
542,2024-01-01 14:04:00,27,Clear,Light,37.84417199934923,-122.41396180932576,POINT (-122.41396180932576 37.84417199934923)
543,2024-01-10 19:49:00,22,Clear,Moderate,37.857590205545684,-122.41861899984995,POINT (-122.41861899984995 37.857590205545684)
544,2024-01-09 12:13:00,27,Clear,Light,37.84171635645932,-122.39474742048951,POINT (-122.39474742048951 37.84171635645932)
545,2024-01-04 12:28:00,34,Cloudy,Light,37.8651179250176,-122.47578560620664,POINT (-122.47578560620664 37.8651179250176)
546,2024-01-14 09:57:00,33,Clear,Light,37.80624256721619,-122.46721265309831,POINT (-122.46721265309831 37.80624256721619)
547,2024-01-02 17:53:00,60,Cloudy,Light,37.739417570087284,-122.39692598268859,POINT (-122.39692598268859 37.739417570087284)
548,2024-01-09 14:33:00,26,Clear,Moderate,37.827125994676635,-122.39866512016381,POINT (-122.39866512016381 37.827125994676635)
549,2024-01-14 17:35:00,20,Clear,Light,37.827862004151186,-122.43925670176364,POINT (-122.43925670176364 37.827862004151186)
550,2024-01-29 15:55:00,40,Cloudy,Light,37.739145427711584,-122.45758723140767,POINT (-122.45758723140767 37.739145427711584)
551,2024-01-05 12:52:00,27,Cloudy,Moderate,37.81955626086384,-122.32921487462274,POINT (-122.32921487462274 37.81955626086384)
552,2024-01-20 13:47:00,27,Cloudy,Moderate,37.769062860246095,-122.35889696668012,POINT (-122.35889696668012 37.769062860246095)
553,2024-01-12 09:32:00,41,Clear,Moderate,37.85671518582768,-122.40595573196701,POINT (-122.40595573196701 37.85671518582768)
554,2024-01-28 19:09:00,34,Cloudy,Light,37.704820603784405,-122.42645303726196,POINT (-122.42645303726196 37.704820603784405)
555,2024-01-14 15:30:00,29,Clear,Light,37.818653308553145,-122.43117456532389,POINT (-122.43117456532389 37.818653308553145)
556,2024-01-27 17:51:00,12,Rainy,Light,37.84231058953684,-122.47617497960621,POINT (-122.47617497960621 37.84231058953684)
557,2024-01-28 14:25:00,47,Clear,Moderate,37.73287138494925,-122.5145411240819,POINT (-122.5145411240819 37.73287138494925)
558,2024-01-30 08:43:00,39,Clear,Heavy,37.75400150710076,-122.45139634714485,POINT (-122.45139634714485 37.75400150710076)
559,2024-01-13 15:12:00,28,Clear,Light,37.84312975953013,-122.32900672757269,POINT (-122.32900672757269 37.84312975953013)
560,2024-01-17 16:21:00,30,Cloudy,Moderate,37.77856225013818,-122.48188487611455,POINT (-122.48188487611455 37.77856225013818)
561,2024-01-22 09:09:00,28,Cloudy,Light,37.6751858261652,-122.32536910303851,POINT (-122.32536910303851 37.6751858261652)
562,2024-01-27 14:47:00,38,Clear,Moderate,37.838445848446156,-122.51300852096823,POINT (-122.51300852096823 37.838445848446156)
563,2024-01-11 17:51:00,45,Cloudy,Moderate,37.82303790393727,-122.34927920388527,POINT (-122.34927920388527 37.82303790393727)
564,2024-01-06 13:12:00,13,Clear,Light,37.80394602817755,-122.50089622389692,POINT (-122.50089622389692 37.80394602817755)
565,2024-01-15 10:20:00,33,Cloudy,Moderate,37.74623768624949,-122.32314939168525,POINT (-122.32314939168525 37.74623768624949)
566,2024-01-27 14:49:00,59,Clear,Light,37.8640455275817,-122.33095055765938,POINT (-122.33095055765938 37.8640455275817)
567,2024-01-08 19:47:00,40,Clear,Moderate,37.778449826778534,-122.36497352980886,POINT (-122.36497352980886 37.778449826778534)
568,2024-01-12 19:25:00,42,Clear,Moderate,37.679091671699446,-122.51156925163711,POINT (-122.51156925163711 37.679091671699446)
569,2024-01-18 13:53:00,34,Clear,Light,37.86843458945627,-122.31983230418479,POINT (-122.31983230418479 37.86843458945627)
570,2024-01-21 11:36:00,19,Cloudy,Light,37.84497837278401,-122.31946511861358,POINT (-122.31946511861358 37.84497837278401)
571,2024-01-24 15:27:00,24,Clear,Moderate,37.81611479056435,-122.47711707405952,POINT (-122.47711707405952 37.81611479056435)
572,2024-01-11 18:50:00,24,Clear,Light,37.70814723818,-122.34890868133039,POINT (-122.34890868133039 37.70814723818)
573,2024-01-30 20:35:00,28,Clear,Light,37.83165664796979,-122.38497208868596,POINT (-122.38497208868596 37.83165664796979)
574,2024-01-29 13:57:00,40,Clear,Heavy,37.8538866547842,-122.41572420263229,POINT (-122.41572420263229 37.8538866547842)
575,2024-01-05 17:40:00,32,Cloudy,Light,37.776412459306016,-122.3429526486094,POINT (-122.3429526486094 37.776412459306016)
576,2024-01-15 16:04:00,29,Clear,Moderate,37.831028098203284,-122.45816301447839,POINT (-122.45816301447839 37.831028098203284)
577,2024-01-05 12:53:00,23,Cloudy,Light,37.76462061382597,-122.42721511366025,POINT (-122.42721511366025 37.76462061382597)
578,2024-01-26 18:10:00,13,Cloudy,Light,37.78393856257835,-122.49104928444987,POINT (-122.49104928444987 37.78393856257835)
579,2024-01-01 17:40:00,42,Clear,Heavy,37.6766579012014,-122.44733579859147,POINT (-122.44733579859147 37.6766579012014)
580,2024-01-18 17:36:00,17,Clear,Light,37.84739917431689,-122.46849246788877,POINT (-122.46849246788877 37.84739917431689)
581,2024-01-17 08:18:00,23,Cloudy,Light,37.786985919311725,-122.37520225319797,POINT (-122.37520225319797 37.786985919311725)
582,2024-01-23 11:22:00,40,Rainy,Light,37.70334463057399,-122.35785691025225,POINT (-122.35785691025225 37.70334463057399)
583,2024-01-02 08:13:00,21,Clear,Light,37.784853982281234,-122.49921856990218,POINT (-122.49921856990218 37.784853982281234)
584,2024-01-05 13:25:00,39,Clear,Light,37.826075483466674,-122.36791314582567,POINT (-122.36791314582567 37.826075483466674)
585,2024-01-17 14:42:00,40,Cloudy,Moderate,37.84155853823904,-122.36958025476717,POINT (-122.36958025476717 37.84155853823904)
586,2024-01-18 16:30:00,37,Rainy,Light,37.83694806368161,-122.46188490047751,POINT (-122.46188490047751 37.83694806368161)
587,2024-01-24 19:27:00,30,Clear,Light,37.702077694058445,-122.40399282616592,POINT (-122.40399282616592 37.702077694058445)
588,2024-01-17 15:35:00,14,Cloudy,Light,37.75320958004748,-122.35128281284724,POINT (-122.35128281284724 37.75320958004748)
589,2024-01-29 09:41:00,12,Clear,Heavy,37.68332702623573,-122.36395465184056,POINT (-122.36395465184056 37.68332702623573)
590,2024-01-29 18:24:00,46,Clear,Light,37.82773770552428,-122.37136172683317,POINT (-122.37136172683317 37.82773770552428)
591,2024-01-04 18:21:00,39,Clear,Moderate,37.75903610765194,-122.44768074522666,POINT (-122.44768074522666 37.75903610765194)
592,2024-01-14 10:31:00,43,Clear,Moderate,37.84126824088318,-122.47562380167454,POINT (-122.47562380167454 37.84126824088318)
593,2024-01-06 19:48:00,36,Clear,Moderate,37.765608921650205,-122.42031303999067,POINT (-122.42031303999067 37.765608921650205)
594,2024-01-21 12:58:00,20,Clear,Heavy,37.84293943798999,-122.43005573003052,POINT (-122.43005573003052 37.84293943798999)
595,2024-01-10 10:00:00,30,Clear,Light,37.85882117279311,-122.4074176394054,POINT (-122.4074176394054 37.85882117279311)
596,2024-01-10 09:46:00,30,Clear,Light,37.762292685636545,-122.43103058319892,POINT (-122.43103058319892 37.762292685636545)
597,2024-01-24 19:02:00,19,Cloudy,Moderate,37.763688140735525,-122.4548257450741,POINT (-122.4548257450741 37.763688140735525)
598,2024-01-04 20:53:00,48,Clear,Light,37.704559028010685,-122.4543238187643,POINT (-122.4543238187643 37.704559028010685)
599,2024-01-25 19:01:00,44,Rainy,Moderate,37.823822151846755,-122.44674320091234,POINT (-122.44674320091234 37.823822151846755)
600,2024-01-17 14:33:00,19,Clear,Light,37.83693814018478,-122.46727907969365,POINT (-122.46727907969365 37.83693814018478)
601,2024-01-30 15:53:00,40,Cloudy,Light,37.836111872114515,-122.36104848380648,POINT (-122.36104848380648 37.836111872114515)
602,2024-01-15 17:53:00,21,Clear,Light,37.84624037981424,-122.48125607964134,POINT (-122.48125607964134 37.84624037981424)
603,2024-01-22 19:20:00,16,Clear,Light,37.81487111359125,-122.48545002725388,POINT (-122.48545002725388 37.81487111359125)
604,2024-01-11 15:01:00,36,Clear,Heavy,37.85292524286657,-122.33150996343021,POINT (-122.33150996343021 37.85292524286657)
605,2024-01-21 11:59:00,34,Cloudy,Light,37.7960338488281,-122.4239883214968,POINT (-122.4239883214968 37.7960338488281)
606,2024-01-14 10:56:00,20,Cloudy,Moderate,37.80956854650422,-122.42537854224186,POINT (-122.42537854224186 37.80956854650422)
607,2024-01-19 11:51:00,27,Clear,Light,37.70909139373794,-122.34472552732458,POINT (-122.34472552732458 37.70909139373794)
608,2024-01-24 12:51:00,16,Clear,Light,37.74322857817896,-122.37896040116625,POINT (-122.37896040116625 37.74322857817896)
609,2024-01-20 20:47:00,29,Rainy,Moderate,37.68327860663177,-122.41144787187966,POINT (-122.41144787187966 37.68327860663177)
610,2024-01-01 11:24:00,26,Clear,Light,37.85614847245199,-122.39289626184683,POINT (-122.39289626184683 37.85614847245199)
611,2024-01-17 16:28:00,28,Clear,Moderate,37.81572212291842,-122.50356247538272,POINT (-122.50356247538272 37.81572212291842)
612,2024-01-12 19:41:00,28,Clear,Moderate,37.75707698922269,-122.41945596304878,POINT (-122.41945596304878 37.75707698922269)
613,2024-01-02 11:07:00,39,Cloudy,Heavy,37.83184818313008,-122.42918554429521,POINT (-122.42918554429521 37.83184818313008)
614,2024-01-11 08:26:00,25,Clear,Light,37.69004905472111,-122.38096719869924,POINT (-122.38096719869924 37.69004905472111)
615,2024-01-14 18:23:00,33,Clear,Heavy,37.69646236133103,-122.48045355860286,POINT (-122.48045355860286 37.69646236133103)
616,2024-01-23 20:23:00,33,Rainy,Light,37.82955740680353,-122.3471504055246,POINT (-122.3471504055246 37.82955740680353)
617,2024-01-17 10:14:00,28,Cloudy,Moderate,37.71998129027182,-122.41357866081383,POINT (-122.41357866081383 37.71998129027182)
618,2024-01-19 15:15:00,18,Clear,Moderate,37.75790550713091,-122.50031280216655,POINT (-122.50031280216655 37.75790550713091)
619,2024-01-30 13:11:00,31,Clear,Moderate,37.77609815268884,-122.35998500043786,POINT (-122.35998500043786 37.77609815268884)
620,2024-01-01 08:08:00,32,Cloudy,Moderate,37.70038975326904,-122.40782680716083,POINT (-122.40782680716083 37.70038975326904)
621,2024-01-30 11:05:00,26,Cloudy,Heavy,37.75144913986861,-122.45577982277503,POINT (-122.45577982277503 37.75144913986861)
622,2024-01-06 10:40:00,14,Cloudy,Light,37.76768933233185,-122.36618904357755,POINT (-122.36618904357755 37.76768933233185)
623,2024-01-18 08:16:00,34,Rainy,Heavy,37.752710708922024,-122.50878786742611,POINT (-122.50878786742611 37.752710708922024)
624,2024-01-05 14:46:00,30,Cloudy,Moderate,37.72115330939959,-122.45447138956399,POINT (-122.45447138956399 37.72115330939959)
625,2024-01-10 13:04:00,21,Clear,Moderate,37.82581069270692,-122.40075836902831,POINT (-122.40075836902831 37.82581069270692)
626,2024-01-26 18:30:00,38,Clear,Light,37.85077105127856,-122.37334827005415,POINT (-122.37334827005415 37.85077105127856)
627,2024-01-05 20:02:00,30,Clear,Light,37.75038234203743,-122.46572762191121,POINT (-122.46572762191121 37.75038234203743)
628,2024-01-13 20:30:00,12,Clear,Moderate,37.81507167607231,-122.40663995574279,POINT (-122.40663995574279 37.81507167607231)
629,2024-01-27 08:54:00,26,Clear,Light,37.80617441403138,-122.50914079062716,POINT (-122.50914079062716 37.80617441403138)
630,2024-01-03 17:09:00,21,Clear,Moderate,37.77945024450927,-122.33823707314232,POINT (-122.33823707314232 37.77945024450927)
631,2024-01-29 13:29:00,5,Clear,Light,37.85403631431052,-122.50463188488418,POINT (-122.50463188488418 37.85403631431052)
632,2024-01-29 08:49:00,25,Clear,Heavy,37.75458768311206,-122.42246160597253,POINT (-122.42246160597253 37.75458768311206)
633,2024-01-20 17:03:00,23,Cloudy,Light,37.8204437543331,-122.34256783419934,POINT (-122.34256783419934 37.8204437543331)
634,2024-01-26 18:05:00,24,Cloudy,Light,37.74718828692929,-122.48289970461688,POINT (-122.48289970461688 37.74718828692929)
635,2024-01-30 19:29:00,42,Clear,Light,37.81934731773478,-122.40503241143455,POINT (-122.40503241143455 37.81934731773478)
636,2024-01-02 18:22:00,41,Clear,Moderate,37.789388358170896,-122.48384180331976,POINT (-122.48384180331976 37.789388358170896)
637,2024-01-17 13:12:00,28,Clear,Moderate,37.82376381413391,-122.49122604291395,POINT (-122.49122604291395 37.82376381413391)
638,2024-01-19 10:54:00,26,Cloudy,Heavy,37.79515491176963,-122.45687643291187,POINT (-122.45687643291187 37.79515491176963)
639,2024-01-19 19:35:00,35,Cloudy,Light,37.813439571319066,-122.34065541852813,POINT (-122.34065541852813 37.813439571319066)
640,2024-01-14 18:08:00,23,Cloudy,Light,37.79593802129238,-122.48862768108617,POINT (-122.48862768108617 37.79593802129238)
641,2024-01-09 17:53:00,25,Cloudy,Heavy,37.80397923219908,-122.43072885760684,POINT (-122.43072885760684 37.80397923219908)
642,2024-01-27 12:40:00,27,Clear,Moderate,37.84072356086361,-122.33969938784922,POINT (-122.33969938784922 37.84072356086361)
643,2024-01-20 09:24:00,16,Clear,Light,37.71853352419892,-122.47989601567807,POINT (-122.47989601567807 37.71853352419892)
644,2024-01-07 14:51:00,42,Rainy,Light,37.743313954618316,-122.32562236076498,POINT (-122.32562236076498 37.743313954618316)
645,2024-01-29 15:52:00,41,Clear,Light,37.7749480307162,-122.49610135974937,POINT (-122.49610135974937 37.7749480307162)
